lon,lat,gid,osm_id,code,fclass,name
-121.4134226,38.4252352,38849,1777080652,2501,supermarket,Save Mart
-121.4060734,38.4234196,38850,1777087009,2501,supermarket,Sprouts Farmers Market
-121.4487606,38.4724152,43760,2103501933,2501,supermarket,S.F. Supermarket
-121.4570444,38.49457,44615,2143340383,2501,supermarket,99 Ranch
-121.3876382,38.4254082,51390,2591789125,2501,supermarket,Grocery Outlet
-121.4611203,38.4948653,51925,2617825633,2501,supermarket,Food Maxx
-121.41621,38.391338,66734,3748885536,2501,supermarket,Walmart
-121.4433206,38.4955346,73311,4099518977,2402,motel,Super 8 Sacramento/Florin Rd
-121.4216562,38.4750324,73313,4099518979,2402,motel,Americas Best Value Inn Sacramento
-121.4261722,38.4758249,73314,4099518980,2402,motel,Value Place Sacramento
-121.4216066,38.4761795,73315,4099518981,2402,motel,BEST WESTERN John Jay Inn
-121.4197875,38.474905,73316,4099518982,2402,motel,Red Roof Inn Sacramento - Elk Grove
-121.4171685,38.4757196,73317,4099518983,2402,motel,Motel 6 Sacramento South
-121.4546837,38.4947186,82677,4604633006,2501,supermarket,Walmart Neighborhood Market
-121.406778,38.4361416,86425,4785451527,2501,supermarket,Winco
-121.4251316,38.4699563,86426,4785463338,2110,hospital,Dan More Bulding
-121.4213872,38.4713255,86427,4785463339,2110,hospital,Kaiser Hospital Parking Structure
-121.4187908,38.4678563,86428,4785464346,2110,hospital,Kaiser Windham Clinic
-121.4244827,38.4690867,86429,4785473104,2110,hospital,Kaiser Pulmonary Rehab
-121.4236793,38.4694359,86430,4785477140,2110,hospital,Kaiser Ambulatory Surgery Center
-121.4454761,38.4220022,86755,4805067272,2501,supermarket,Bel Air
-121.4100882,38.4806422,94403,5311527030,2501,supermarket,Save Mart
-121.4076047,38.4805245,94406,5311527033,2501,supermarket,FoodsCo
-121.39202,38.410207,94514,5315597533,2501,supermarket,Walmart Neighborhood Market
-121.2955059,38.7215688,13183,358852481,2082,school,Valley Christian Academy
-121.4663438,38.7315684,2333,358760840,2082,school,Alpha Technology Middle School
-121.420509,38.6468482,2399,358761644,2082,school,Bell Avenue Elementary School
-121.4366207,38.6793474,2656,358764965,2082,school,Dry Creek Elementary School
-121.4768993,38.6335151,2788,358766411,2082,school,Garden Valley Elementary School
-121.4349538,38.6357374,2829,358766802,2082,school,Grant Union High School
-121.4327316,38.6540703,3127,358770047,2082,school,Main Avenue Elementary School
-121.4249536,38.6332374,3158,358770400,2082,school,Michael J Castori Elementary School
-121.5460757,38.6551127,3240,358771461,2082,school,Natomas Pacific Pathways Prep
-121.4407874,38.6976803,3295,358772113,2082,school,Orchard Elementary School
-121.451621,38.6471259,3729,358777114,2082,school,Taylor Street Elementary School
-121.4188424,38.6840696,3817,358778153,2082,school,Vineland Elementary School
-121.4668992,38.6865694,3861,358778682,2082,school,Westside Elementary and Charter Schools
-121.4532876,38.6343484,10686,358835569,2082,school,Del Paso Heights Elementary School
-121.4463431,38.6626812,10691,358835605,2082,school,Robla Elementary School
-121.4513433,38.6899027,10701,358835658,2082,school,Rio Linda Elementary School
-121.4421763,38.681014,10702,358835659,2082,school,Rio Linda Junior High School
-121.4630103,38.7118465,10705,358835686,2082,school,Elverta Elementary School
-121.4285649,38.6874028,13068,358852248,2082,school,Calvary Baptist Church School
-121.4941221,38.6332373,13087,358852274,2082,school,Discovery High School
-121.4630101,38.644626,13106,358852313,2082,school,Glenwood Elementary School
-121.4941221,38.6574034,13136,358852394,2082,school,Natomas Charter School
-121.503289,38.6607366,13138,358852397,2082,school,Natomas Park Elementary School
-121.45801,38.6524036,13141,358852401,2082,school,Norwood Junior High School
-121.5327343,38.6368484,13191,358852493,2082,school,Witter Ranch Elementary School
-121.5335526,38.6418424,26025,955382076,2501,supermarket,Bel-air
-121.5313197,38.6663665,28322,1169003758,2082,school,H. Allen Hight Elementary School
-121.5318669,38.6660482,28323,1169004192,2082,school,Natomas Middle School
-121.5171869,38.6582969,28324,1169005300,2082,school,Inderkum High School
-121.5472156,38.6552175,42516,2017544672,2082,school,Westlake Charter school
-121.5099454,38.6574654,42710,2031483845,2501,supermarket,Raley's
-121.4770436,38.6310722,43175,2062508419,2501,supermarket,FoodCo
-121.4552798,38.6827463,50826,2562275944,2501,supermarket,Food Source
-121.4574182,38.6835524,50829,2562275948,2501,supermarket,7-Eleven
-121.5046585,38.6701019,51161,2583206999,2501,supermarket,Indian Groceries
-121.5104683,38.6498924,51162,2583207782,2501,supermarket,Natraj Indian Foods
-121.4586691,38.6448411,60715,3281579647,2501,supermarket,Viva
-121.2141149,38.7010139,2513,358763162,2082,school,Casa Roble Fundamental High School
-121.2305041,38.685181,2534,358763376,2082,school,Thomas W Coleman Elementary School
-121.2160594,38.6965696,2837,358766886,2082,school,Green Oaks Fundamental Elementary School
-121.2580048,38.6604594,3257,358771750,2082,school,Northridge Elementary School
-121.230782,38.6979585,3277,358771938,2082,school,Oakview Community Elementary School
-121.215226,38.685181,3293,358772109,2082,school,Orangevale Open Elementary School
-121.2224484,38.6937919,3329,358772465,2082,school,Louis Pasteur Fundamental Middle School
-121.2202261,38.6699036,3339,358772585,2082,school,Pershing Elementary School
-121.2341154,38.6687925,3432,358773656,2082,school,Roberts Elementary School
-121.2555048,38.7051804,10735,358835875,2082,school,Woodside Elementary School
-121.2382821,38.6782367,10740,358835896,2082,school,Almondale Academy
-121.2260596,38.6837921,10746,358835929,2082,school,Family Christian Academy
-121.2543937,38.686292,10757,358835976,2082,school,Trajan Elementary School
-121.2252262,38.6568484,10759,358835979,2082,school,Victory Christian School
-121.20217,38.6676815,13064,358852241,2082,school,Bright Horizons School
-121.2197542,38.6289072,38643,1771594788,2402,motel,Confort Inn
-121.2282568,38.6794378,39314,1795171737,2501,supermarket,Save Mart
-121.2225741,38.679413,61242,3330042345,2501,supermarket,Walmart Supercenter
-121.1549461,38.4940752,2588,358764159,2082,school,Cosumnes River Elementary School
-121.1961756,38.4963229,57349,2983789628,2402,motel,Sloughhouse Inn
-121.1695904,38.4935621,57350,2983791594,2501,supermarket,Davis Ranch
